enzyme	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101	102	103	104	105	106	107	108	109	110	111	112	113	114	115	116	117	118	119	120	121	122	123	124	125	126	127
UGT71G1	0.048976485	0.04850035	0.18891901	0.013958767	-0.028885836	0.004960839	0.044929933	-0.13077177	-0.07713394	-0.12270276	0.041157372	-0.009129795	-0.08311434	-0.2403414	0.013932357	0.050660647	0.011837975	-0.05964263	-0.1660541	0.007980927	-0.13876861	0.092887215	0.060882818	-0.053491607	-0.07402849	0.008516846	-0.123945914	0.051487472	0.007471816	0.08596926	-0.09524953	0.08264139	0.03289905	0.10957176	0.0005707883	0.067911915	0.04877941	-0.13746865	0.03573665	0.26489702	0.040918496	0.023403315	0.023424916	0.02095159	-0.07198785	-0.01611291	0.05565397	-0.11789273	-0.10980614	-0.071530506	0.19253305	-0.027380379	-0.030423122	0.087588064	0.1079817	-0.010155653	-0.042808186	0.010473964	0.020218434	0.013453948	0.026383258	-0.1281422	0.112600766	-0.071005255	-0.022701185	-0.0022885783	0.10320234	-0.011668162	-0.061113182	-0.06183371	-0.12314312	-0.013349653	-0.016454156	-0.23339628	0.17083901	0.030297467	-0.1210363	-0.03580484	-0.0406252	0.019053897	0.0087127965	-0.06534796	0.030674364	0.08245884	0.011064079	-0.044350248	-0.035970204	0.104475304	0.031228283	-0.097692095	0.053688418	0.22198449	0.060091138	-0.02188052	-0.0354036	0.07382886	-0.022487001	0.10266143	0.115405366	0.12834662	-0.09335377	0.05482501	-0.13638909	0.040168285	-0.017382754	-0.055054918	-0.123746425	-0.045537006	0.14450923	0.10165501	-0.10318028	-0.16081351	-0.04799159	-0.018814247	0.0062354724	-0.120442584	-0.05063281	-0.018375983	0.042064402	0.033370342	0.0033865205	0.03489886	0.03085275	-0.18923378	0.13907143	0.037504528	0.08865224	-0.0034238237
UGT71L2	0.04957632	0.038320664	0.17847304	0.005797112	-0.04824064	0.0031395534	0.027299613	-0.16387324	-0.063857414	-0.121762305	0.04447564	-0.034008533	-0.07101027	-0.24425034	0.018791286	0.07943968	-0.0021262537	-0.03451053	-0.17953162	0.012976512	-0.12608741	0.09397305	0.0691544	-0.06584744	-0.057665855	-0.008911428	-0.110097334	0.05105954	0.012564777	0.080247946	-0.07601521	0.07476438	0.033383183	0.084222615	-0.015256685	0.063135825	0.04482177	-0.11814756	0.015959818	0.24432045	0.033804532	0.021027852	0.008465098	0.036430564	-0.09286555	-0.014478061	0.06191735	-0.13068557	-0.13469066	-0.04425494	0.19864064	-0.057943504	-0.035740368	0.07938646	0.11520904	-0.006488793	-0.06337165	0.00760873	0.019834103	0.005284179	0.018190498	-0.12592633	0.11299994	-0.0868259	-0.025823345	0.0030611395	0.09559471	-0.0071630534	-0.047689166	-0.07281604	-0.12765864	0.005902673	-0.04891292	-0.2260944	0.18093093	0.02932887	-0.13182333	-0.005686876	-0.040769167	0.015606429	-0.0007368385	-0.07635914	0.006819587	0.05939458	0.02734002	-0.06836589	-0.03582379	0.10951105	0.039074603	-0.10500724	0.04150695	0.22699352	0.05060084	-0.018339222	-0.040347762	0.07170472	-0.011214025	0.11586106	0.11766292	0.12063433	-0.06864831	0.035914797	-0.13009538	0.06697464	0.0058645955	-0.041727226	-0.12871751	-0.043861922	0.16158898	0.10680128	-0.07893724	-0.14132507	-0.059456084	-0.02915858	0.018322442	-0.113907866	-0.059725102	-0.012077222	0.034051172	0.023155557	0.015641188	0.04551411	0.04196761	-0.18499136	0.14181037	0.038753387	0.10382144	-0.02283826
UGT72AY1	0.05655419	0.044894885	0.16566265	0.029365195	-0.05370719	0.0004619107	0.032196585	-0.18041538	-0.053056564	-0.11091097	0.036720272	-0.036285754	-0.07238223	-0.2588391	0.025869757	0.10716155	-0.0032418235	-0.04158772	-0.1750062	0.038260505	-0.10738668	0.09578025	0.0725641	-0.075859845	-0.04093853	-0.02081884	-0.10670795	0.05296401	0.017856542	0.0958432	-0.051531173	0.08360141	0.023576906	0.07013757	-0.0027398278	0.05543395	0.026984958	-0.12206292	0.042043194	0.23207276	0.025812041	0.007779181	0.01521632	0.03838032	-0.085842825	-0.02353037	0.06768107	-0.13711026	-0.14055218	-0.01052149	0.18972036	-0.056061406	-0.04710513	0.07156085	0.12273642	-0.0053191166	-0.05316189	-0.004862905	-0.0017749538	0.005089436	0.001878575	-0.10851559	0.12125596	-0.087539405	-0.020706935	-0.0043284767	0.09573569	0.006181531	-0.03948114	-0.07182444	-0.124055795	0.0034872903	-0.052212693	-0.22993106	0.18336911	0.041610964	-0.1291367	0.01743859	-0.03265138	0.018439459	-0.0144681735	-0.08819476	0.0030306538	0.046782404	0.04161354	-0.08676352	-0.027881466	0.09913504	0.02114764	-0.101983294	0.05268575	0.22967236	0.04144846	-0.010328682	-0.03672263	0.08495587	-0.012746539	0.104330085	0.110042624	0.13055818	-0.048033256	0.007910617	-0.1165558	0.077997155	0.014463966	-0.034615073	-0.15028854	-0.03717264	0.16112535	0.10712454	-0.072769746	-0.11951143	-0.06508678	-0.019323835	0.015387939	-0.114786014	-0.05969066	-0.01912967	0.03336448	0.021261368	0.029154576	0.07491375	0.054997154	-0.18455884	0.14058256	0.036424525	0.112759955	-0.0374873
UGT72B10	0.047373496	0.04570364	0.16903493	0.018206706	-0.05828552	-0.002017695	0.015557952	-0.16802263	-0.047020473	-0.10350236	0.040100917	-0.035502046	-0.07463467	-0.25257465	0.029650077	0.11014395	0.009599511	-0.035560146	-0.1688838	0.009906127	-0.10972175	0.10284509	0.08159297	-0.074738584	-0.049833994	-0.0038558566	-0.10581455	0.055422615	0.012063679	0.07748532	-0.06597313	0.083914384	0.030818468	0.079427846	-0.012197003	0.05882159	0.038053393	-0.1285478	0.0280978	0.2339377	0.027769636	0.003491128	-0.0031691582	0.039540447	-0.091459095	-0.004596703	0.06413812	-0.12126205	-0.14147773	-0.011732044	0.20900935	-0.06876735	-0.045405958	0.068979256	0.1231807	-0.00010369601	-0.0658351	-0.0013708444	0.021041054	-0.0021130308	0.0015117401	-0.11671288	0.11743199	-0.08654597	-0.029532755	-0.0028116766	0.09900889	0.009096108	-0.04245139	-0.07580937	-0.12260118	0.008564039	-0.0519653	-0.21817413	0.1821353	0.051123604	-0.13928457	0.015555311	-0.032772403	0.019819044	-0.008770965	-0.0943895	0.005855934	0.045729063	0.030444266	-0.090974316	-0.04029179	0.103725605	0.019950358	-0.1158741	0.044917244	0.21907862	0.03991865	-0.023802454	-0.03720072	0.07705655	-0.0055665253	0.1218136	0.11469766	0.1195021	-0.041624572	0.029589955	-0.12288456	0.06859287	0.008717206	-0.051234923	-0.14320228	-0.046668757	0.1691821	0.10562354	-0.062151402	-0.11510909	-0.068717375	-0.021327008	0.01603628	-0.108649425	-0.05577104	-0.024820307	0.032544136	0.016102375	0.015374741	0.059609886	0.04420078	-0.19527154	0.14100364	0.03840776	0.107228	-0.027672535
UGT73A10	0.053954516	0.066179	0.18906423	0.011767162	-0.0696692	-0.012834242	0.085104644	-0.18034285	-0.078615524	-0.13011283	0.022933163	-0.00063355634	-0.13185446	-0.26175565	-0.014855057	0.1004825	0.034046695	-0.04109126	-0.18512765	0.054140255	-0.11388085	0.11948544	0.009053138	-0.05119544	-0.05260089	-0.030450555	-0.10595806	0.07032666	-0.0313847	0.07528498	-0.058915894	0.10264369	0.042776328	0.08093827	0.0119810635	0.054699425	0.01723315	-0.13875923	0.03859518	0.23454215	0.03035039	-0.05520178	0.060805567	0.019258305	-0.042504534	-0.014631308	0.018929824	-0.1263962	-0.14678039	-0.019718919	0.18274409	-0.031803407	-0.04359068	0.06862237	0.1051171	-0.007503709	-0.013091605	-0.04396379	-0.002005769	0.032180715	-0.022292998	-0.08193303	0.07452704	-0.07535219	0.008597569	-0.029178405	0.1189223	0.0044685844	-0.06568409	-0.046202794	-0.09908645	-0.058895353	-0.014397077	-0.21312366	0.1966126	0.033920202	-0.12928319	0.010944252	-0.06317184	0.026792567	0.016682575	-0.08433113	-0.003989117	0.0605757	0.008467714	-0.053156156	-0.0006263632	0.10022721	0.014353758	-0.09631986	0.054968577	0.22427264	0.058664083	-0.017060148	-0.030687857	0.069883406	-0.012923178	0.0890807	0.11108946	0.14993708	-0.10921484	0.05642165	-0.13411021	0.06207838	0.032367233	-0.03853469	-0.12343499	-0.025745252	0.13307917	0.08186196	-0.10158288	-0.10010195	-0.035448536	-0.008418778	0.0015802319	-0.101555206	-0.01910207	0.027073484	0.032663807	0.017887982	0.046716973	0.09724074	0.030417183	-0.1812448	0.14035101	0.027284432	0.10082969	-0.025864806
UGT73A12	0.053891215	0.06650132	0.19074942	0.011239468	-0.065283895	-0.009781631	0.0821778	-0.17849249	-0.076821424	-0.12508646	0.023167036	-0.0021677676	-0.1309396	-0.26044267	-0.017396089	0.098944366	0.035431933	-0.038062867	-0.18233095	0.046927173	-0.114628814	0.12068313	0.015832635	-0.05155664	-0.052290745	-0.028535496	-0.10901302	0.068691224	-0.032346167	0.07133274	-0.062433593	0.09992874	0.039754745	0.083432004	0.011791135	0.059384268	0.020277493	-0.14224724	0.03908024	0.23618631	0.032660667	-0.050029956	0.054925725	0.02268295	-0.045810413	-0.015556741	0.020031333	-0.12355159	-0.14540376	-0.024141595	0.18829092	-0.032653037	-0.042714324	0.0678944	0.10878527	-0.008337448	-0.017176393	-0.04296335	-0.0015173404	0.028037537	-0.018530572	-0.086969174	0.078005806	-0.07035504	0.0044396194	-0.024915298	0.11771207	0.0042468095	-0.068635866	-0.045754533	-0.10109291	-0.053540014	-0.019366942	-0.21131845	0.19203237	0.033101276	-0.13036002	0.009448028	-0.0606876	0.023554223	0.018241849	-0.08471755	-0.00060054025	0.05877857	0.0074716057	-0.0558004	-0.0050489185	0.10036674	0.013768561	-0.09867159	0.054064866	0.22349343	0.05685494	-0.015153826	-0.031127578	0.067567505	-0.009309483	0.09395981	0.1126278	0.15021373	-0.10419166	0.0583491	-0.13259819	0.06059638	0.029829103	-0.042995833	-0.12483949	-0.028997453	0.13854678	0.08538441	-0.101652704	-0.105068475	-0.040261075	-0.007973404	0.004460788	-0.10582885	-0.023618812	0.025070574	0.0337942	0.020930715	0.044208597	0.09275495	0.02634351	-0.18335176	0.13942976	0.03251052	0.101406164	-0.02440293
UGT73A17	0.058010913	0.06023857	0.17500392	0.008094297	-0.06652613	-0.016110472	0.078232355	-0.17744032	-0.053760793	-0.147335	0.028102899	-0.019959012	-0.110155545	-0.26443413	-0.0027019777	0.11361579	0.024000566	-0.05562549	-0.1887078	0.05114624	-0.122449405	0.109698504	0.019028595	-0.055588387	-0.04625452	-0.025803063	-0.1084397	0.07179751	-0.020027258	0.08623126	-0.05845461	0.106106706	0.04778623	0.08057559	-0.00065449136	0.06235493	-0.0017097796	-0.12978086	0.024878638	0.23573895	0.019184392	-0.047659446	0.058524378	0.003456637	-0.0691954	0.0015149574	0.023150984	-0.12919112	-0.14359762	-0.0066319085	0.18381205	-0.04975253	-0.044101365	0.0628065	0.11228026	0.017146906	-0.023649516	-0.032246605	0.0057502673	0.038834397	-0.014540404	-0.084403	0.08202602	-0.081091456	-0.0016507852	-0.019377487	0.11481962	0.0041377167	-0.057943735	-0.042779595	-0.097597376	-0.046602275	-0.020144043	-0.22016852	0.19422767	0.039205167	-0.1377738	0.01812971	-0.049675252	0.033922795	0.014123015	-0.09249445	-0.01048455	0.062292576	0.010158332	-0.054078806	-0.001513486	0.1038206	0.005635391	-0.0964444	0.057263225	0.22956076	0.06379105	-0.023058994	-0.0285301	0.07798477	-0.019057753	0.093880504	0.10685784	0.13363563	-0.09621421	0.05201496	-0.13126266	0.062996835	0.033521827	-0.045703627	-0.116177894	-0.008298271	0.14535335	0.083057344	-0.09034099	-0.09810886	-0.046399657	-0.013359174	0.004753173	-0.09902842	-0.037869312	0.0153447855	0.041079663	0.0064415187	0.04932476	0.10437387	0.041825723	-0.16934885	0.14794981	0.025510516	0.0976815	-0.029404782
UGT73A24	0.054782223	0.05649882	0.18969075	0.0048752595	-0.06490586	-0.013014316	0.078657694	-0.17034382	-0.07421562	-0.13720386	0.020181354	-0.005002182	-0.12319674	-0.25573492	-0.014066976	0.103382125	0.032675788	-0.044095915	-0.1904544	0.053870287	-0.11746097	0.10985869	0.012947751	-0.053513847	-0.056140713	-0.02376047	-0.10261061	0.062841006	-0.03274869	0.0752136	-0.06011156	0.106388934	0.050015237	0.07864309	0.007624623	0.06124068	0.012573189	-0.13736165	0.03038701	0.23471625	0.024353683	-0.047164433	0.059622087	0.013955013	-0.05453465	-0.013465207	0.017214885	-0.12898646	-0.14925836	-0.024040248	0.1877442	-0.04243503	-0.04304961	0.073323905	0.10789699	-0.0013626928	-0.012946663	-0.040570695	0.005913651	0.034754038	-0.02168029	-0.07668938	0.073998645	-0.075347014	0.0006538999	-0.03073079	0.117502965	7.1620685e-05	-0.062160738	-0.04504384	-0.09926188	-0.056704573	-0.009164055	-0.21279472	0.20101306	0.03168299	-0.13401546	0.0056110425	-0.06293625	0.033894543	0.02076902	-0.08381432	-0.003158331	0.06338011	0.00941325	-0.051018868	-0.005679969	0.1010301	0.013287613	-0.09387494	0.055631407	0.23063079	0.06206153	-0.01972413	-0.03491764	0.07498373	-0.020260118	0.091829605	0.10848816	0.14452447	-0.107649595	0.063259535	-0.13606443	0.058038756	0.035210002	-0.039689187	-0.11531474	-0.020584488	0.13853543	0.08359335	-0.09960742	-0.10198483	-0.03580769	-0.01132337	-0.0014553263	-0.10086043	-0.023186749	0.02294118	0.028881738	0.009921556	0.049422465	0.09104182	0.028311547	-0.18529704	0.14369349	0.027685216	0.0971752	-0.028897654
UGT73A25	0.05608692	0.058473688	0.18847142	0.0069596083	-0.0646401	-0.013184978	0.07587804	-0.17202738	-0.073036045	-0.1327781	0.02290357	-0.006680037	-0.12258892	-0.25865605	-0.011923418	0.101487495	0.029130558	-0.043860458	-0.18786983	0.053351462	-0.117376775	0.10975956	0.018133247	-0.056122318	-0.055969074	-0.023109004	-0.1077583	0.063506514	-0.027003027	0.075716265	-0.060848307	0.103388295	0.045942154	0.079809904	0.007662641	0.060951035	0.014953788	-0.13862766	0.03134594	0.23727266	0.023220802	-0.045196153	0.056616187	0.01651998	-0.05245654	-0.013404983	0.022778125	-0.1312098	-0.14801571	-0.025124742	0.19037801	-0.042842202	-0.041509584	0.07100819	0.10761504	-0.0022623038	-0.01661804	-0.039433558	0.0057230545	0.032919537	-0.017912272	-0.07837845	0.08050392	-0.07311072	-0.00093868	-0.026702898	0.116030924	0.0035540224	-0.06090645	-0.047636338	-0.09885546	-0.054223437	-0.013519298	-0.21495835	0.19886915	0.034531347	-0.13260306	0.005753935	-0.05795309	0.029975414	0.017144036	-0.08624766	-0.0037755265	0.06397956	0.009020392	-0.05489838	-0.006137826	0.102889	0.012529346	-0.09437002	0.05470915	0.23032147	0.059931863	-0.019824542	-0.035767052	0.076508045	-0.015792627	0.091215	0.10956744	0.14299883	-0.10392674	0.060488798	-0.1350317	0.06062526	0.030622311	-0.038874857	-0.11960047	-0.023440372	0.13993531	0.084055945	-0.10004176	-0.10385605	-0.038454868	-0.012945665	-0.0011193015	-0.10243777	-0.026905153	0.0200481	0.03125202	0.010346702	0.046468966	0.090989135	0.0291703	-0.18325369	0.14321691	0.02695578	0.09485851	-0.02650202
UGT73B4	0.036220174	0.05246515	0.17641598	0.0051780012	-0.09622122	-0.019607326	0.12079423	-0.22202508	-0.058675703	-0.13687444	0.043996025	-0.034093153	-0.11786526	-0.29108885	0.0017604233	0.12718846	0.03621797	-0.025814943	-0.15658094	0.032580767	-0.086165056	0.14964454	-0.0113501735	-0.054782417	-0.003496321	-0.040735684	-0.11418386	0.0757205	-0.022510113	0.08092254	-0.038006924	0.105413534	0.024931967	0.069661416	0.017290264	0.060425486	0.0006111503	-0.12507015	0.051465336	0.17980978	0.0360155	-0.094667055	0.054821335	0.017827308	-0.055511817	-0.04047899	0.011573177	-0.13564485	-0.16558824	0.003613933	0.15557362	-0.03572485	-0.030802349	0.031480275	0.12502635	-0.0076853344	-0.02229801	-0.054301616	-0.008458377	0.027391361	-0.00582249	-0.09113808	0.05314151	-0.06611681	0.031111479	-0.044467855	0.1060093	0.045761373	-0.06937037	-0.049524628	-0.08599259	-0.03588813	-0.06698001	-0.18597853	0.17317836	0.025102025	-0.10677383	0.06344213	-0.04246072	0.027606577	0.009357436	-0.0899488	-0.03389798	-0.0030068888	0.032939363	-0.088229954	0.0382509	0.052298628	0.036167324	-0.11611687	0.06952579	0.19259892	0.037244946	-0.0017508505	-0.009191629	0.04385311	-0.0032287478	0.103609525	0.08826535	0.15164043	-0.06522141	0.028471883	-0.09529574	0.098623976	0.08142726	-0.030338868	-0.14022966	-0.039005566	0.14966796	0.07992423	-0.093523115	-0.080381766	-0.0763029	-0.014117623	0.048018023	-0.0870341	-0.025400909	0.06863441	0.04366782	0.03274364	0.08364304	0.13597633	0.050921787	-0.15239842	0.1485253	0.05392513	0.14737903	-0.024281032
UGT73C1	0.035935104	0.06650999	0.18409674	0.002119678	-0.100812376	-0.017553734	0.08725074	-0.20521034	-0.06395102	-0.13977039	0.040943645	-0.015192971	-0.12213053	-0.27547523	0.0066531445	0.114824854	0.036468323	-0.032230075	-0.16942702	0.02222204	-0.10254458	0.1447148	-0.0013562468	-0.055863	-0.037812527	-0.02238109	-0.10473561	0.08395125	-0.028780209	0.05604506	-0.051101144	0.10029176	0.04601764	0.07330318	-0.0019666492	0.052293595	0.023877982	-0.12650694	0.024154011	0.2072184	0.03869677	-0.07791608	0.046621066	0.013025097	-0.06466795	-0.012829432	0.012662451	-0.122177966	-0.15736099	-0.0012944799	0.17796919	-0.046168692	-0.0378561	0.05069123	0.11116822	0.0032007634	-0.0312996	-0.044504873	0.006488405	0.021155369	-0.015982522	-0.10024151	0.05925661	-0.088462956	0.01476855	-0.039700534	0.11227387	0.019843321	-0.06948236	-0.061007388	-0.08864804	-0.051409002	-0.035867516	-0.19416383	0.19855125	0.036193233	-0.12635277	0.038441688	-0.057150085	0.03007608	-0.00027631794	-0.09314841	-0.02068406	0.02481156	0.011651167	-0.07149535	0.012085733	0.09057222	0.03606728	-0.12468551	0.05572687	0.1993863	0.04892658	-0.02363242	-0.018051071	0.043346193	-0.005625344	0.11530439	0.11460076	0.14120145	-0.09065317	0.049207486	-0.123109475	0.08026135	0.059987906	-0.04471702	-0.1152617	-0.04214241	0.14698733	0.07188506	-0.085869856	-0.090566844	-0.05232905	-0.015555365	0.028678738	-0.08793356	-0.017881468	0.03878939	0.03754448	0.025360981	0.059004255	0.094583146	0.04724202	-0.18263082	0.14734967	0.03645618	0.1276673	-0.020589724
UGT73C11	0.037232358	0.045542587	0.17841716	-0.022322021	-0.10174889	-0.020800859	0.10000412	-0.19143918	-0.06053164	-0.16153032	0.054721057	-0.021346344	-0.11795788	-0.27589068	0.007332249	0.11550756	0.050418206	-0.03566426	-0.18104891	0.0029510045	-0.10024859	0.13982354	-0.013242056	-0.0448196	-0.047757544	-0.014854591	-0.10547054	0.070986964	-0.029501446	0.05947443	-0.064221814	0.11460558	0.0582095	0.07133802	-0.007127405	0.074981965	0.019300694	-0.11528948	0.011806662	0.19480611	0.031793818	-0.089207865	0.058843162	-0.01659646	-0.063412674	-0.0034389992	-0.0017535187	-0.12138687	-0.16037165	-0.0117309345	0.17137572	-0.04689028	-0.031134676	0.048432667	0.09481425	0.007297093	-0.036620457	-0.036040265	0.021707313	0.016691487	-0.0019500363	-0.1026179	0.05151999	-0.08140504	0.03223809	-0.06838433	0.12397902	0.027112877	-0.0657089	-0.051864367	-0.08209628	-0.052617293	-0.04603684	-0.17544241	0.20212203	0.015468938	-0.10706475	0.05585059	-0.06197607	0.03486189	0.024599353	-0.09897877	-0.03224093	0.03198598	0.007146638	-0.051458463	0.025806544	0.084666215	0.050817672	-0.12788686	0.061237324	0.20260055	0.04689497	-0.021555064	-0.028990798	0.039105132	-0.00011507396	0.11792535	0.10723292	0.14082009	-0.09589632	0.05927132	-0.12585776	0.08469701	0.07514833	-0.05443853	-0.11045826	-0.03210284	0.15267222	0.06929539	-0.07726374	-0.0908374	-0.047779147	-0.01641869	0.04036405	-0.069728486	-0.017538743	0.061658747	0.034418587	0.024040367	0.0696905	0.111190744	0.03726593	-0.16310845	0.1497367	0.04560374	0.13246314	-0.003487053
UGT73Q1	0.047197122	0.07350938	0.18361014	0.0034069614	-0.09218116	-0.014180433	0.083204664	-0.20226341	-0.05694183	-0.13522571	0.056278452	-0.01799098	-0.1185654	-0.2863019	0.0075566224	0.09936261	0.016843233	-0.04220073	-0.16338055	0.03615036	-0.09484534	0.1328855	0.020420227	-0.07401873	-0.044902924	-0.014389581	-0.12809306	0.07202797	-0.006743857	0.055837728	-0.03518151	0.09913873	0.0421686	0.06732992	-0.007856029	0.055697285	0.02117554	-0.13213253	0.031396974	0.2146246	0.02434002	-0.06725486	0.044254802	0.0037994476	-0.058103904	-0.020800967	0.025076203	-0.14124537	-0.14350815	-0.010634055	0.18650909	-0.048924115	-0.03361109	0.047850836	0.10835044	0.0008464881	-0.037192773	-0.047212016	-0.0011639947	0.018956197	-0.000132957	-0.08808891	0.08887405	-0.07145504	0.011619064	-0.032029223	0.09548051	0.02753342	-0.064071596	-0.05810648	-0.0747191	-0.068769306	-0.03552598	-0.19983776	0.20375635	0.034523245	-0.10898745	0.0424504	-0.040177498	0.009369025	-0.022135112	-0.104410134	-0.027830223	0.036705736	0.007588571	-0.07429863	0.013825131	0.10016589	0.022964628	-0.11531584	0.062512666	0.2150405	0.040355727	-0.017349517	-0.029624358	0.059047688	0.01429559	0.098108836	0.12032852	0.14149638	-0.09316959	0.028586848	-0.11642869	0.10276889	0.047688	-0.025821429	-0.12130087	-0.04190281	0.15005982	0.06782628	-0.0948247	-0.10647424	-0.04762787	-0.017911004	0.019664854	-0.091003686	-0.03818681	0.020479651	0.038799256	0.0243237	0.055164147	0.09408547	0.053868596	-0.17460237	0.14336933	0.033152502	0.10967495	-0.008895666
UGT74B1	0.059312243	0.06946313	0.196899	0.008634839	-0.06668994	-0.012631413	0.053065542	-0.16757353	-0.06959285	-0.13307571	0.03295357	-0.00043797088	-0.11297671	-0.25511372	9.854092e-05	0.072840124	0.002749899	-0.0353406	-0.19342989	0.03287511	-0.12894395	0.1144981	0.026445135	-0.042933747	-0.0899829	-0.026015077	-0.11262977	0.08679575	-0.033894874	0.07154062	-0.080457225	0.0830008	0.04246424	0.096151076	-0.012444365	0.039770138	0.04289843	-0.12200332	-0.0049802517	0.25059062	0.03629745	-0.015188958	0.050223626	0.020547206	-0.0563944	0.006686223	0.034465194	-0.117680386	-0.12878881	-0.031476885	0.19283345	-0.037695732	-0.029227097	0.07741365	0.08033997	0.003261244	-0.043343145	-0.012604192	0.0042335205	0.015401342	-0.0014817006	-0.10520341	0.1017304	-0.07685572	-0.003444033	-0.009398122	0.107399374	-0.027019026	-0.049843423	-0.07059752	-0.102360725	-0.038654316	-0.020563086	-0.20838101	0.19727553	0.040051408	-0.122095935	-0.007703408	-0.052807502	0.011568283	-0.0077581666	-0.09153792	0.014125856	0.090872414	-0.0086272145	-0.049299005	-0.008324597	0.12982675	0.03669527	-0.10859721	0.03306595	0.22506309	0.07973141	-0.017746417	-0.04439217	0.056757778	-0.00556959	0.089157015	0.13925146	0.12781307	-0.09875929	0.0605796	-0.12742275	0.048155025	0.0030426476	-0.049033478	-0.11621477	-0.04428844	0.11983859	0.08466409	-0.09951346	-0.12266262	-0.02281555	-0.03267022	0.011791427	-0.11863977	-0.04725146	0.0077421605	0.038071986	0.0030556044	0.038344637	0.06541757	0.026780296	-0.19070846	0.13494195	0.012204744	0.08782359	-0.0046141595
UGT74B6	0.06666223	0.068813026	0.1922953	0.012748121	-0.06254402	0.006571822	0.061900664	-0.17586339	-0.07202061	-0.11432346	0.0074440823	0.0006081236	-0.12761007	-0.25330564	-0.02397302	0.085091874	0.013676923	-0.021364467	-0.18202716	0.051947907	-0.12133691	0.11984454	0.032051172	-0.06622638	-0.06958934	-0.037975818	-0.10961641	0.07356988	-0.04576069	0.06356758	-0.07545218	0.087137826	0.02332449	0.07825579	0.010212416	0.05064569	0.031609777	-0.13435493	0.023166645	0.24642073	0.0433373	-0.034444425	0.04411842	0.04396024	-0.04770028	-0.020192487	0.023671333	-0.12866853	-0.1539709	-0.042199094	0.20079818	-0.042976394	-0.023412311	0.060701128	0.0951905	-0.012514906	-0.04045465	-0.038038343	-0.0035406135	0.010556998	-0.024998121	-0.09281838	0.095592834	-0.06275074	6.9798145e-05	0.00037191712	0.11121075	-0.006451549	-0.06183499	-0.06149991	-0.11132448	-0.030486125	-0.04102026	-0.21760379	0.18555081	0.037777178	-0.1171975	-0.017933002	-0.047371443	0.018947061	0.0034859385	-0.08484996	0.017251175	0.059282597	-0.006755683	-0.06833287	-0.024252387	0.107475035	0.021629019	-0.086003356	0.045365117	0.22324125	0.07283433	-0.0012355	-0.04305349	0.06409553	4.0821295e-05	0.102169074	0.123278625	0.1375701	-0.08712015	0.06515461	-0.11493772	0.059128936	0.008471318	-0.042119514	-0.13387427	-0.043253172	0.13587077	0.083080955	-0.1033487	-0.10143168	-0.031457867	-0.035718355	-0.0010028824	-0.12537706	-0.038296998	0.02402503	0.035963412	0.012260806	0.045518592	0.08336794	0.008847052	-0.193602	0.13635316	0.027281433	0.09350864	-0.016088903
UGT74H5	0.067072436	0.09147878	0.18889281	0.051994182	-0.05492997	0.018779622	0.061288107	-0.19716412	-0.07738623	-0.09150757	0.017931756	0.0055609676	-0.107752904	-0.2535997	0.0021677106	0.060715716	-0.001769744	-0.021073963	-0.1727031	0.0407874	-0.121374704	0.13090952	0.04334262	-0.066676594	-0.049889393	-0.053127743	-0.102420725	0.0877578	-0.026078444	0.08328593	-0.052498214	0.071881115	-0.005075017	0.0756814	0.03132594	0.029192781	0.051637195	-0.11877335	0.057158567	0.25879166	0.06940729	-0.013275662	0.027231116	0.06301897	-0.034843896	-0.046774693	0.05178933	-0.12656015	-0.1305598	-0.040958025	0.16832034	0.0032901631	-0.03245665	0.046952084	0.09311923	-0.041722998	-0.050932463	-0.019400274	-0.027310668	0.015683506	-0.024879953	-0.122789204	0.11604576	-0.07661498	0.012133487	0.01912873	0.08837537	-0.009808758	-0.060554273	-0.074767426	-0.13089317	-0.008553099	-0.053869583	-0.24021843	0.1650269	0.03616069	-0.10341388	-0.016145552	-0.054139514	-0.0014241538	-0.026784088	-0.05815311	0.0201202	0.05824217	0.0025170476	-0.073857434	-0.027983973	0.09575797	0.03463401	-0.08561047	0.058121458	0.22274469	0.07832298	0.010099372	-0.029302197	0.046667717	-0.0063573974	0.08888807	0.11613804	0.14206877	-0.08061005	0.022699434	-0.103387125	0.073393255	-0.0059969802	-0.028348211	-0.16245747	-0.057471085	0.11633611	0.09440616	-0.10321508	-0.1295902	-0.036496963	-0.0393059	-0.003956346	-0.13613693	-0.027769247	0.023572624	0.03682075	0.045902345	0.015536407	0.07511504	0.038768634	-0.19661175	0.114006795	0.009492678	0.10087362	-0.020756641
