enzyme	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101	102	103	104	105	106	107	108	109	110	111	112	113	114	115	116	117	118	119	120	121	122	123	124	125	126	127
UGT74P1	0.12879127	0.032490786	0.10278634	0.088371396	-0.0065557314	-0.006530406	0.23526825	-0.12561604	-0.061413463	-0.0814115	0.08160161	-0.002954452	-0.046592455	-0.2654433	0.008559606	-0.020781955	-0.023418413	-0.027876617	-0.058036726	0.037001684	-0.026158372	0.14234872	-0.08465324	-0.021213235	0.016988473	-0.13241138	-0.10483587	0.019590579	-0.010393983	0.2142038	-0.032347653	0.033627577	-0.14711179	0.10755193	0.070381336	-0.08032366	0.0072732395	-0.026290014	0.15355283	0.12853634	0.109974965	-0.040947855	0.098942466	-0.018338528	0.057357963	-0.085041605	0.01909254	-0.039878722	-0.0006838027	0.0018504047	-0.061661292	0.15547004	0.03807528	-0.060797278	-0.0069447444	-0.058403004	-0.031579547	0.021802802	-0.14514719	-0.0780155	0.04816153	-0.15285434	0.030115442	0.024044616	0.13150081	-0.018391805	0.05193786	-0.040022545	-0.05468372	-0.018041935	-0.08878562	0.06445117	-0.14380051	-0.09198213	-0.0057263155	0.006352498	0.09998654	0.096166074	0.00285771	-0.07890766	-0.047416855	-0.049166813	0.045086585	-0.021290168	0.07719495	-0.018313307	0.076061055	-0.07385708	0.093431145	0.017187139	0.029904567	0.07956728	0.03628686	0.1235564	-0.019273741	-0.002850273	-0.028549334	-0.053126138	0.08725353	0.19481845	0.008995643	-0.13558643	0.072736576	0.08359986	0.003863184	-0.03672712	-0.18182257	-0.118735455	-0.0011071791	0.061115414	-0.086603686	-0.0750466	0.007584639	0.052925393	0.0867206	-0.13855846	-0.07638679	0.06299874	0.11936128	0.078135274	0.06812911	0.21814188	0.071182266	-0.04129629	0.065481246	0.081180215	0.22458154	0.033177853
UGT75E3	0.04711071	-0.0073004225	-0.02097189	0.07282013	-0.012790272	-0.0044914065	0.09830439	-0.06559547	-0.06234648	0.01853759	0.08368898	-0.089018494	0.015178764	-0.23269762	0.042933337	0.033713646	-0.0028157085	-0.14385836	-0.011013372	0.060608927	0.025386017	0.021437278	0.07232458	-0.019379845	0.08201283	-0.08308124	-0.15778549	-0.029604087	0.2080629	0.24364929	-0.009277885	-0.0025270442	-0.11800419	0.033099256	0.035697494	0.024214815	-0.058491945	-0.017487118	0.24822998	0.098601796	-0.004760685	-0.028772414	0.01616464	-0.042424493	0.054326687	-0.12609974	0.06832053	-0.053031508	0.03286902	0.0036313706	0.024297452	0.092445254	0.0140951425	-0.10005213	0.034739535	-0.051299065	0.008140237	0.062043056	-0.05598747	-0.07126208	0.04405094	-0.13591741	0.067912355	0.024966072	0.07612025	-0.015843516	0.11480088	0.10244676	-0.028811675	0.0023277043	-0.13994397	0.07044646	-0.13857763	-0.17598929	-0.011044424	0.059715323	0.0477296	0.09586308	0.032368526	-0.02599037	0.023098247	-0.016255356	-0.041378744	-0.06730877	0.15039559	-0.06967532	-0.007646866	-0.14417067	-0.025412798	0.03677919	0.098286696	0.028024143	-0.028590323	0.07961076	-0.05196556	0.14932561	-0.017359013	-0.010128368	-0.008172699	0.17047645	0.072936006	-0.20574053	0.039660953	0.116680086	0.018667562	-0.012529574	-0.24777481	-0.07008467	0.095007524	0.064137325	-0.03570282	-0.056497768	-0.08217268	0.107488684	0.03868053	0.01191738	-0.007309873	0.021427395	0.07620252	0.11388834	0.0052205333	0.20563649	0.13620682	0.064214356	0.042574886	0.102182575	0.16093558	0.05860925
UGT75L2	0.07250273	-0.011160103	0.056638673	0.065849975	-0.028436948	-0.0063741715	0.18377708	-0.12223693	-0.047368437	-0.03518138	0.03454963	-0.070428416	-0.011242529	-0.23166716	-0.007650373	0.034719966	-0.012443229	-0.10898114	-0.049241487	0.11578688	-0.0040611383	0.042776044	-0.0016971446	-0.0041900487	0.080284506	-0.14840893	-0.1345735	-0.005196429	0.12562287	0.2572379	0.04189265	0.053344954	-0.10467887	-0.0009721993	0.06933575	0.0035402605	-0.09622242	-0.03663036	0.25500187	0.068304606	0.014397064	-0.056379996	0.06959528	-0.029928073	0.0650666	-0.17486708	0.022021621	-0.08396647	-0.009317503	0.02371524	-0.01566446	0.12194441	-0.010960086	-0.07266354	0.05878287	-0.07050604	0.03363725	0.021044185	-0.09033727	0.0021637285	0.013270855	-0.071275935	0.04923726	0.027430356	0.12837192	-0.010558229	0.053214666	0.07719585	-0.04488037	0.035697676	-0.10216939	0.017553346	-0.13137546	-0.15669493	-0.007629926	-0.0030358685	0.068733856	0.106944636	-0.0040627075	-0.033518255	0.0032678354	-0.009259207	-0.04574077	-0.05275139	0.12092025	-0.03430889	0.06513762	-0.13817684	-0.023007555	0.04831782	0.12751885	0.092120446	0.010439621	0.12319736	-0.022521876	0.10859122	-0.03099842	-0.050931346	-0.03462489	0.19075152	0.033614885	-0.18595265	0.07719637	0.14671317	0.05145869	0.042263154	-0.2133306	-0.029994205	0.042219993	0.07009718	-0.06314718	-0.041824017	-0.02799996	0.055479947	0.04397838	-0.038346425	-0.028505813	0.10384228	0.05091927	0.07993334	0.07827145	0.25389233	0.13500461	0.05735216	0.058352847	0.07868167	0.13863875	0.018447168
UGT78G1	0.14164437	-0.04421023	0.0094279	0.04900235	0.029670453	0.020396447	0.15770102	-0.050262693	0.0015667531	-0.11143969	0.13752745	-0.07776538	0.07657472	-0.20900907	0.05301663	0.030843304	0.012100482	-0.13725194	-0.105291195	-0.014588669	-0.0347957	0.018759103	-0.017652765	0.022125686	0.017510477	-0.11569127	-0.100601435	-0.02432689	0.1155692	0.31416833	-0.044563778	0.01262751	-0.12580699	0.06307098	0.019919304	0.012701362	-0.07895634	0.028990641	0.17063868	0.122864485	0.040618956	0.015067385	0.033526406	-0.13724029	-0.008607019	-0.0064302525	0.015510941	0.002215787	0.060999352	0.034465384	-0.07204937	0.09281959	0.029003682	-0.064921774	-0.035041176	0.035693042	-0.0740251	0.11683182	-0.059973966	-0.051459678	0.06346704	-0.1699559	0.059147783	-0.013553159	0.10683492	-0.022253534	0.07799318	-0.023244347	0.0017080604	0.045168616	-0.17254989	0.13240147	-0.11990206	-0.13172784	0.0009933398	-0.029071728	0.08258948	0.15774494	0.0075372965	-0.04745637	0.026201308	-0.024331471	-0.032375924	0.021991123	0.09475765	0.028279072	0.03403429	-0.07510921	0.041355066	0.070751086	0.07304637	0.088619046	0.034375604	0.06521114	-0.084193654	0.040907428	-0.02791292	-0.019342694	0.036894504	0.16606045	0.05710978	-0.19826367	0.03372537	0.101317674	0.036963794	-0.074080616	-0.15007938	-0.028846653	0.075409316	0.10818446	0.030711396	-0.0863485	-0.02694571	0.05734677	0.0915138	-0.0043729004	-0.08971405	0.044018596	0.072642095	0.07619304	-0.018545466	0.231937	0.15745483	0.07143639	0.052929413	0.082074374	0.21674998	0.026689345
UGT84C2	0.046205595	0.026142674	-0.0601383	0.094511986	-0.0108508915	-0.03292368	0.025796227	-0.08347714	0.024046255	-0.013373743	0.115978666	-0.117096506	0.054468896	-0.23119621	0.11798597	0.11057189	0.0380104	-0.16789412	-0.015286275	0.007268304	0.012322202	0.046667114	0.106805086	-0.01473438	0.08899697	-0.054124277	-0.12561326	0.015803568	0.19659701	0.24839626	-0.017697284	-0.017574664	-0.09955694	0.04937463	-9.084431e-05	0.05232335	-0.05994952	-0.021653283	0.20221874	0.08164229	-0.021962022	-0.042361703	0.016164932	-0.07753458	-0.0037839923	-0.03964899	0.07563237	-0.036966186	0.03875355	0.10609562	0.035262596	0.053002708	-0.008012916	-0.09741017	0.041600086	0.020751216	-0.0020361913	0.059963033	-0.047073502	-0.041304782	0.04138002	-0.14618938	0.11801856	0.007953216	0.03784789	-0.031585876	0.106957406	0.096765265	-0.010995783	-0.00019658249	-0.13007607	0.08950296	-0.10171679	-0.14084703	0.010533657	0.094638735	0.011241613	0.18053602	0.057763804	-0.000615343	0.013821984	-0.041959427	-0.078126304	-0.041805644	0.147875	-0.09981736	0.032218833	-0.096749865	-0.04485338	-0.044603147	0.10030633	0.032410365	-0.034045726	0.010545143	-0.03886923	0.110945344	-0.0036092512	0.0068105264	-0.021717563	0.10269146	0.1239697	-0.21537463	0.0260973	0.09678378	0.042570427	-0.06122943	-0.2400588	-0.038813826	0.12167527	0.06288424	0.0055010514	-0.044097565	-0.14096685	0.08205182	0.06295686	0.053088486	-0.027218001	-0.018817894	0.0633485	0.11363089	-0.011401994	0.2174757	0.16914071	0.06716373	0.035987247	0.0797216	0.14498173	0.042116273
UGT85A20	0.06287508	-0.010673465	0.023955947	0.06738567	0.03339999	0.020514354	0.15896364	-0.08682451	-0.008107768	-0.07886078	0.10824802	-0.0840883	0.060360856	-0.21427369	0.053493857	0.009204053	0.009816522	-0.14955075	-0.028915655	0.036139365	-0.018551761	0.052563377	0.018348306	-0.0013514436	0.07241373	-0.10288256	-0.11335951	-0.030554838	0.14338112	0.28709903	0.007932822	0.048639357	-0.09982553	0.038937707	0.050505973	0.044000693	-0.09198303	-0.008646153	0.2580039	0.0830077	0.057119004	-0.03813891	0.031115262	-0.08410114	0.022681877	-0.098694675	0.019940928	-0.04273548	0.049292862	0.023744645	-0.06005122	0.13620351	0.0077159186	-0.06508171	0.040442046	-0.03215518	-0.009289266	0.061520193	-0.078349106	0.017440338	0.048581906	-0.14011371	0.06186076	0.013399133	0.12032519	-0.0061451686	0.031231333	0.04685852	-0.05070571	0.063366614	-0.15744668	0.05956805	-0.09224497	-0.16119994	-0.026434075	-0.04483822	0.089473635	0.13643529	0.008609001	-0.042988405	0.027106924	0.03112926	-0.054116353	-0.045917302	0.11487501	0.0069984365	0.0461037	-0.13297471	-0.018710054	0.05127554	0.13898169	0.066583514	-0.0033312694	0.09059063	-0.014620899	0.06355238	-0.02244504	-0.03241401	-0.04920807	0.15887488	0.032652445	-0.22453912	0.06585635	0.1339289	0.053700205	-0.0068516713	-0.19811176	-0.019403452	0.05831062	0.0842531	-0.02431836	-0.09958517	-0.06834178	0.052901022	0.07901611	0.014207304	-0.026411746	0.06306049	0.05381115	0.12896441	-0.006056791	0.22022213	0.1648931	0.074441455	0.060110558	0.09316861	0.16452605	0.0395614
UGT85A73	0.062154215	-0.025670202	0.009147412	0.10446756	0.045112927	0.001634825	0.119772576	-0.10767887	-0.015105568	-0.08213157	0.08427586	-0.075501636	0.08813955	-0.18378758	0.0858174	0.015929148	-0.014650308	-0.16102748	-0.07009264	0.077014245	-0.058556706	0.006786545	0.013913307	0.005774909	0.047802567	-0.11704926	-0.09347542	-0.02514625	0.16557041	0.31297556	0.0004999569	0.031153642	-0.088811256	0.018657492	0.037498254	0.031687032	-0.065981746	0.0042365002	0.24891958	0.09490754	0.06399539	-0.01620103	0.03571291	-0.06353781	0.011566108	-0.096898526	0.05020004	-0.055170234	0.04594812	0.029037137	-0.061951213	0.14606602	-0.010835146	-0.034033798	0.032577854	-0.018340997	-0.014624329	0.08504084	-0.08485818	0.011134922	0.033992577	-0.16097608	0.06322767	-0.036558155	0.10714116	0.017556485	0.045804013	0.022581585	-0.028342677	0.03353705	-0.1848453	0.0745515	-0.07304929	-0.19553609	-0.007663013	-0.040461767	0.066859625	0.11786713	0.016055198	-0.025386978	0.027771883	0.049803764	-0.035749886	-0.05014277	0.12209476	0.009163622	0.017900715	-0.0955865	0.007904392	0.05854388	0.13745266	0.070188254	0.0040093507	0.073466055	-0.008631019	0.07459775	-0.06559813	-0.043086324	-0.06604799	0.13339357	0.023248868	-0.24564815	0.050405525	0.12647511	0.05503696	-0.015985329	-0.20276137	-0.01940282	0.046457604	0.0929256	-0.020582773	-0.10458267	-0.057764973	0.027558822	0.0823946	0.019383742	-0.016185272	0.036401637	0.058300108	0.12641557	-0.011750546	0.19914636	0.18341419	0.06546532	0.0756803	0.06967434	0.14409643	0.00791719
UGT85B2	0.031800307	-0.044475663	0.052825704	0.062932834	-0.018629162	-0.005545319	0.13550268	-0.06615897	-0.052336138	-0.016968653	0.077894434	-0.08631626	0.037407678	-0.2210822	0.04064205	0.008709418	-0.006667934	-0.13105509	-0.013600018	0.062441096	0.012119628	0.027946007	0.0480698	0.0111503005	0.066305995	-0.10424816	-0.14494666	-0.029786704	0.18273997	0.27775097	0.02481707	0.041674692	-0.10155274	0.016847761	0.052833688	0.0026608843	-0.07911123	-0.033949338	0.28706327	0.053936068	0.02382707	-0.017327974	0.008998274	-0.045656506	0.064488456	-0.16324721	0.044235274	-0.051247988	0.03458873	0.02960336	-0.01725817	0.12084613	-0.0057726484	-0.05450635	0.049635235	-0.08241679	0.013175997	0.067964524	-0.05624868	-0.014157098	0.04868232	-0.10106936	0.067522615	0.016325979	0.11468541	-0.027708318	0.041180957	0.0830474	-0.03735345	0.030183153	-0.14780799	0.050878216	-0.10311906	-0.14845707	-0.025679814	-0.0039393245	0.06959233	0.111504935	-0.0078744395	-0.04357247	0.010407109	0.008337903	-0.04221976	-0.051913403	0.14881618	-0.02925608	0.0361772	-0.16523936	-0.027547278	0.037602313	0.12205985	0.06430036	-0.025694197	0.10352421	-0.0410689	0.124092706	-0.026942296	-0.039860856	-0.039031804	0.1875329	0.06066562	-0.21160576	0.06565765	0.13441165	0.028965933	0.03792657	-0.22081861	-0.06397992	0.041154776	0.100375056	-0.022474164	-0.06819215	-0.044409994	0.078046225	0.060059533	-0.0035974588	-0.015653694	0.07470034	0.025746485	0.097461656	0.01875626	0.19529216	0.1643419	0.059618656	0.064820975	0.09151929	0.15314583	0.045754883
UGT85K14	0.055587366	-0.028983302	0.013884751	0.09826253	0.0209208	-0.008917391	0.11196287	-0.08890399	-0.038788855	-0.048524354	0.09572842	-0.07032183	0.05857862	-0.20659767	0.08175203	0.025602026	-0.0088755125	-0.1585954	-0.062020663	0.07581477	-0.027293248	0.0027665521	0.033342224	0.0065655494	0.04557047	-0.10493046	-0.12247218	-0.022992665	0.18617292	0.30804816	0.0002656678	0.021618387	-0.10219715	0.023376403	0.03901828	0.023200857	-0.055839688	-0.0153556205	0.25878996	0.09446161	0.037280735	-0.018335981	0.028316155	-0.059789497	0.043975074	-0.11092857	0.055632748	-0.06262788	0.047268208	0.027025778	-0.031845666	0.12970941	0.00045730735	-0.042792868	0.022831753	-0.03622014	-0.0038772547	0.08121694	-0.07166722	-0.012993728	0.042810995	-0.13735965	0.08307662	-0.017973362	0.10076245	-0.0147329625	0.067995034	0.053116355	-0.017999236	0.019304406	-0.1742791	0.0699722	-0.0834544	-0.1840056	-0.0018961434	-0.00737493	0.06691856	0.12531579	0.016146759	-0.031840894	0.022325778	0.019742971	-0.045313764	-0.0369981	0.13278277	-0.023464296	0.019328132	-0.11043461	-0.00064620085	0.049358785	0.12629473	0.071799256	-0.009392464	0.06621836	-0.043283194	0.10506706	-0.04485913	-0.050968226	-0.050050348	0.15253223	0.040931735	-0.2340926	0.038546205	0.1304971	0.04203221	-0.0013399306	-0.22656861	-0.044665452	0.05333923	0.100891314	-0.029138371	-0.08892689	-0.055343144	0.050289344	0.068274304	0.026239458	-0.013776258	0.04350722	0.046853397	0.12290058	-0.008990773	0.20421557	0.17782852	0.06665218	0.07011127	0.07104796	0.14636056	0.024260385
UGT86A5	-0.010115235	-0.027486408	-0.030119155	0.05895082	0.020912899	-0.011158117	0.12533738	-0.027299503	-0.03688988	-0.01387851	0.13556898	-0.09537734	0.06067563	-0.17659427	0.06545802	-0.016573612	0.012962565	-0.15702632	0.06736538	0.01955728	0.05115025	0.02870106	0.045657653	0.027874678	0.11153399	-0.065936394	-0.118682384	-0.02854951	0.21711895	0.24274287	0.031509172	-0.018879242	-0.09813738	0.068527885	0.015804034	0.017658906	-0.074855424	0.0062720147	0.26187932	0.0048595434	0.016006606	-0.005462997	0.028524255	-0.077439144	0.039635792	-0.11185845	0.038206466	-0.004954839	0.10398367	0.044306647	-0.07795879	0.13762951	0.0060129645	-0.06941755	0.04508275	-0.037617784	0.045800246	0.06652951	-0.08736373	-0.026471622	0.11239574	-0.12512317	0.024637524	0.035457995	0.090185046	-0.042090237	0.029019585	0.071572185	-0.052578602	0.06353168	-0.10380506	0.052090626	-0.06721817	-0.094404824	-0.074492715	0.014480135	0.081921704	0.15078297	0.031888664	-0.038579002	0.02365148	0.025333522	-0.060624603	-0.07955285	0.16732058	-0.024757158	0.07266687	-0.1838496	-0.024377597	0.020562869	0.094157405	-0.029961342	-0.072666526	0.06993272	-0.0045698276	0.08818325	-0.037264306	-0.06203474	-0.058101237	0.14526115	0.054914635	-0.24229546	0.07017146	0.09913325	0.04537119	0.014314746	-0.17428163	-0.042030346	0.0366495	0.058906093	-0.035674196	-0.072831	-0.09013153	0.13151701	0.08478828	0.055226654	-0.0064093475	0.0138722155	0.071841	0.14969829	-0.0054292064	0.17031758	0.17722163	0.12858339	0.024918195	0.11342888	0.16134872	0.065885566
UGT88C4	0.08655299	-0.0065742927	0.09446009	0.058945946	0.012879312	0.037272118	0.08739096	-0.106157765	0.026720537	-0.06621279	0.11037644	-0.08764966	0.059072353	-0.24475978	0.07732875	0.03996037	-0.02387929	-0.10418807	-0.04442702	-0.032851838	-0.043029986	0.093006834	0.09310106	-0.036391973	0.013063282	-0.086863376	-0.12848026	0.012131381	0.10014464	0.25176746	-0.0306156	0.0427461	-0.12709415	0.059683524	0.0010088785	0.014971019	-0.010235129	-0.055620983	0.1938671	0.12717931	0.07181145	0.03570138	-0.02598764	-0.018867856	-0.053727455	-0.08604083	0.041848853	-0.05413431	0.014330919	0.03134141	0.04971478	0.057932734	0.02451388	-0.033740543	0.0764318	-0.02210708	-0.09264962	0.08830636	-0.05064717	-0.046291236	0.06448692	-0.17075884	0.15809761	-0.000432134	0.08495836	0.03629774	-0.0003755465	0.015892426	-0.046416357	-0.0056842375	-0.15216489	0.11852759	-0.17026067	-0.14583421	-0.0012578	-0.006811376	0.0844614	0.13166681	0.041337866	-0.0643929	-0.06824086	-0.042656142	-0.008073649	-0.01829102	0.08999996	-0.07001102	0.023424089	-0.06737893	0.018769091	-0.029266043	0.10494321	0.11388345	0.027510405	0.07979096	-0.033124108	0.029966813	0.010920409	0.03138347	0.025970656	0.14037287	0.11684056	-0.18607181	0.089030966	0.15521915	0.002665677	-0.024808938	-0.21064432	-0.09257429	0.10652704	0.11660345	-0.02570777	-0.10885518	-0.061179843	-0.02775394	0.09990385	-0.07483048	-0.14012577	0.017439684	0.04520199	0.11223942	0.0059976075	0.18097699	0.14754583	-0.03111938	0.077452414	0.09505623	0.16478904	0.03251704
UGT94E2	0.1158085	0.0037154353	-0.018275796	0.081671536	0.02797852	0.041044272	0.14078693	-0.0447329	0.019233264	-0.029929347	0.08480761	-0.04641057	0.08079022	-0.13460857	0.028901163	-0.054935236	-0.0068244254	-0.08893316	-0.02686668	0.0017305041	0.013913736	-0.006533235	0.06366865	-0.030349055	0.05248786	-0.102622606	-0.11301033	-0.067486376	0.14173687	0.22320312	0.053510755	0.011072835	-0.108557664	-0.021670524	0.01960627	-0.019300012	-0.06723355	0.01755583	0.24381053	0.013330235	0.03076152	0.014291991	0.020937031	-0.10134036	0.035919115	-0.16194445	0.04658766	-0.042296033	0.08638681	-0.0058386503	-0.09918246	0.18318564	-0.03356721	-0.09084108	-0.002715029	-0.08806901	-0.075958945	0.09562215	-0.09400881	-0.10275688	0.06818607	-0.15084468	0.09231467	0.064489275	0.14003488	-0.0101536475	0.0028284	0.049800605	0.008542173	0.048964746	-0.062121276	0.05413878	-0.15863639	-0.073764086	-0.04841023	-0.04081549	0.17413668	0.14431782	0.019364214	-0.095399	-0.05831959	0.0067764577	0.005699756	-0.012478462	0.0939108	0.015861314	0.039824076	-0.11784251	0.032566853	0.044689745	0.15057479	0.095063835	-0.010868023	0.1519533	-0.018372728	0.05084731	0.016094768	-0.06885091	-0.01931587	0.13499725	0.039464876	-0.25434116	0.11379895	0.16358146	-0.011407404	0.02618206	-0.21319419	-0.018387279	0.01890462	0.046274986	-0.0011135899	-0.10757491	0.02264271	0.045613673	0.043189578	-0.04492126	-0.090198226	0.0323711	0.060950495	0.10569644	0.04012828	0.20902535	0.10404228	0.103488155	-0.024781307	0.09256328	0.1190284	0.0938171
UrdGT2	-0.09892651	-0.02010901	0.08550121	0.12242996	-0.048836656	-0.04349234	0.108878285	-0.07918297	-0.005882318	0.001151107	-0.051392447	0.15506613	-0.1176922	-0.0064614825	0.049289897	0.00746698	-0.006653549	-0.028111484	0.039673716	-0.018379236	-0.052791398	0.009532017	-0.07761571	0.085420795	-0.14321297	-0.009887429	-0.08482919	0.07417985	-0.06423577	-0.0030596908	-0.03812426	0.05935793	0.029251982	-0.008820056	-0.12336139	-0.11935031	0.114989705	-0.14582683	0.11382918	-0.123161465	0.14669266	-0.086173855	0.008780877	0.037470344	0.009631807	-0.06846983	-0.043475404	0.036401957	0.1061691	0.061492953	0.033672206	0.10784874	-0.014256796	0.13355424	0.016598633	-0.023156237	-0.10104468	0.0055356747	-0.087662034	-0.22799918	0.033137664	-0.0689343	0.0115864845	-0.04414114	0.19499081	0.0012525468	-0.015609499	-0.011420539	-0.09062669	-0.046777483	0.07423843	-0.15802157	-0.036613155	0.1345232	-0.017457848	-0.01833483	0.15225251	0.03792296	0.100027844	-0.062482	-0.14816977	-0.082649134	0.23106505	-0.05590575	-0.07835972	-0.0041277665	0.008732682	0.11600513	0.13332388	-0.14554422	0.04194633	-0.09926808	-0.03605753	0.023788037	0.16104549	-0.07334944	0.005839068	-0.05170616	-0.009883142	-0.011175401	-0.0034086977	-0.07105949	0.12304853	0.1060334	-0.06610291	-0.021811254	-0.053585842	-0.15929689	-0.11999805	0.044324435	-0.07826156	0.058840077	0.15908073	-0.0839086	0.20146757	-0.092630215	-0.14625844	-0.035295654	0.072618455	0.104878254	0.14899158	-0.039973065	-0.021111105	-0.057864156	0.06947114	0.07905059	-0.027760502	0.06917171
VVGT1	0.11852246	-0.051653724	0.053188507	0.0543087	-0.007309674	-0.010515918	0.18242092	-0.07782904	-0.04308591	-0.0813256	0.08150627	-0.06187049	0.04607178	-0.21827903	0.020906085	0.018635945	-0.001366099	-0.12061613	-0.095565826	0.07408227	-0.022269208	0.014194004	-0.033062436	0.008855717	0.03682683	-0.13543665	-0.10764775	-0.05014096	0.13085325	0.30968115	0.0030345377	0.050455663	-0.108048186	0.014752597	0.05609941	-0.012538995	-0.082627214	-0.0031926134	0.23398516	0.09274918	0.029406114	-0.020340854	0.05570773	-0.09248146	0.046625264	-0.10673076	0.019072734	-0.040113658	0.021399612	0.022573363	-0.059867196	0.12613446	-0.0054000607	-0.05360821	0.0060599525	-0.033157114	-0.006003357	0.08227846	-0.06895197	-0.025041059	0.02559233	-0.11858477	0.028939119	-0.008476516	0.11643169	-0.03827378	0.073549725	0.01807352	-0.014843308	0.037968736	-0.14683324	0.06725979	-0.11371867	-0.14348021	0.002262843	-0.036714505	0.07933233	0.13520823	-0.025723532	-0.047676846	0.024859644	-0.011175414	-0.038983513	-0.025456076	0.12769192	0.030513654	0.04085453	-0.122230254	0.018209415	0.08380082	0.09756547	0.100418136	0.014603342	0.1098173	-0.07300856	0.08736514	-0.050237782	-0.050640862	-0.0027887407	0.20467712	0.028768014	-0.2072315	0.05165146	0.12153424	0.05586295	-0.010086985	-0.17796756	-0.03835206	0.047951862	0.09155001	-0.0013097837	-0.06692663	0.0041855252	0.079242244	0.061216973	-0.019164104	-0.034616277	0.07833615	0.0466028	0.063417904	0.029153451	0.2447865	0.15310162	0.05449061	0.07194475	0.09074682	0.19429289	0.008797521
Vv_88A12	0.076591	0.012571648	0.09243257	0.04663794	-0.010797718	0.01484417	0.14878647	-0.09783982	-0.04065754	-0.030063326	0.10431584	-0.0701996	-0.036505096	-0.29035413	0.015359125	0.013036704	-0.020537317	-0.07646095	-0.016431564	0.026673472	0.006866766	0.11936575	0.053323455	-0.023840526	0.03495329	-0.11073401	-0.16467145	0.010687527	0.10177378	0.2311575	-0.030660853	0.038100976	-0.14079681	0.1000943	0.044224102	-0.0014350613	-0.024446463	-0.06781496	0.20403932	0.12242672	0.054112613	-0.016754093	0.033051677	0.005202639	0.052974753	-0.09956417	0.03559522	-0.06526398	-0.0064723585	0.008557743	0.036728814	0.091563456	0.03650114	-0.059020497	0.05145188	-0.06872293	-0.026928848	0.037897997	-0.08013808	-0.04448201	0.07998793	-0.12600496	0.11796849	0.05849295	0.10044228	-0.00016316645	0.042544756	0.053086482	-0.050905794	0.007003138	-0.12088823	0.07910484	-0.16803573	-0.14567989	-0.018823301	0.02811403	0.084342904	0.11432005	0.023945944	-0.07937454	-0.024169816	-0.05906109	-0.023587743	-0.019968022	0.10317597	-0.07950903	0.061249014	-0.10490775	-0.010087032	-0.0006347768	0.06877764	0.08885757	-0.008633902	0.107328355	-0.046306502	0.07679905	0.039537422	-0.01951374	0.043679006	0.1927641	0.07362879	-0.15034649	0.068320945	0.12463459	-0.017535066	-9.250266e-06	-0.24508946	-0.09671867	0.06926459	0.08784473	-0.07779693	-0.07753707	-0.057604585	0.050457913	0.07806844	-0.078648224	-0.08951747	0.05519814	0.07967881	0.093718685	0.032760184	0.2285588	0.09891887	0.008479395	0.07716818	0.09943037	0.17275621	0.06929059
WjGT1_UGT84A57	0.023007074	0.04559363	-0.10908771	0.11947231	0.0068733734	-0.03406251	0.05540238	-0.1056378	0.006124373	-0.0023148563	0.09984815	-0.08979638	0.030743754	-0.18667412	0.09870407	0.092217565	0.03568311	-0.1888757	-0.0011074943	0.04933147	0.0027466596	0.018344864	0.06753005	0.005985151	0.10831782	-0.079857886	-0.124359876	0.029566001	0.21168	0.23241445	0.002893606	-0.055318408	-0.09933451	0.03180061	-0.017825019	0.048570592	-0.058546543	-0.01022061	0.21740086	0.058310926	-0.012381068	-0.06998857	0.05158201	-0.067656286	0.009756129	-0.061032344	0.057367362	-0.036531627	0.076344535	0.09358067	0.0013241906	0.09986848	-0.013639825	-0.10527579	0.04015758	0.026704298	0.02435074	0.03815196	-0.08823694	-0.054207966	0.042624537	-0.15253416	0.07615614	0.0025485032	0.069516785	0.0012260769	0.11463961	0.097513735	-0.03334499	0.02017569	-0.102968596	0.044598315	-0.0933493	-0.1448279	-0.010612658	0.09067892	0.02989151	0.17127548	0.080359325	0.0017414968	0.016499724	-0.010983437	-0.07079857	-0.07378487	0.13450918	-0.088247895	0.0366943	-0.086410545	-0.034496956	-0.026138807	0.11318401	-0.018947612	-0.040846247	0.00804323	0.009480437	0.09849356	-0.021166788	-0.02261828	-0.05471647	0.085341595	0.07439603	-0.24253514	0.038286675	0.11589712	0.05278752	-0.049911376	-0.22386956	-0.021680525	0.09493238	0.030954754	-0.036704846	-0.033236306	-0.12645614	0.08165236	0.067379616	0.07914004	-0.012615495	-0.021239437	0.100617304	0.16337737	0.003172968	0.22096926	0.17331542	0.12194412	0.016348092	0.078958385	0.113736115	0.0377533
